,id,loc,correct_location
14655,1.4330527616633446e+18,(Fbdnah),(Fbdnah)
14656,1.4330542393125642e+18,North Lanarkshire,North Lanarkshire
14657,1.433054264721658e+18,Israel,Israel
14658,1.4330558660104438e+18,Ireland ,Ireland 
14659,1.433057231969284e+18,National Capital Region,National Capital Region
14660,1.4330587093249434e+18,isle au haut ME,isle Australia haut Montenegro
14661,1.433059404941824e+18,Little Britain,Little Britain
14662,1.433059876373242e+18,"Everywhere and nowhere, baby."," and , baby."
14663,1.4330661141253407e+18,"New York, USA","New York, USA"
14664,1.4330671348677632e+18,Woodland Realm,Woodland Realm
14665,1.433068625393488e+18,Maresme – La Selva,Maresme – Laos Selva
14666,1.433068712131801e+18,Maresme – La Selva,Maresme – Laos Selva
14667,1.4330704740498186e+18,Canada,Canada
14668,1.4330733263777997e+18,Oxford England,"Oxford England, United Kingdom"
14669,1.4330747190461276e+18,USA,USA
14670,1.4330763964279194e+18,"Calgary, Alberta","Calgary, Alberta"
14671,1.4330764501193275e+18,the reference desk,the reference desk
14672,1.4330764930186732e+18,"BsAs, Paris , NY, Coastal Cal.","BsAs, Paris , New York, United States of America, Coastal Cal."
14673,1.4330765431531889e+18,"Bayern, Deutschland","Bayern, Deutschland"
14674,1.433077989357523e+18,Vlaanderen,Vlaanderen
14675,1.4330821016923546e+18,Hertfordshire,Hertfordshire
14676,1.433082118402347e+18,"England, United Kingdom","England, United Kingdom, England, United Kingdom"
14677,1.4330823270438052e+18,Hertfordshire,Hertfordshire
14678,1.4330888706110505e+18,London,"London, England, United Kingdom"
14679,1.4330896753344102e+18,"Cambridge, England","Cambridge, England, United Kingdom"
14680,1.4330918916464517e+18,"San Diego, CA","San Diego, California, United States of America"
14681,1.4330919855655365e+18,London,"London, England, United Kingdom"
14682,1.433092545026818e+18,"Athens, Greece","Athens, Greece"
14683,1.4330947462269747e+18,Scotland,Scotland
14684,1.4330999153333002e+18,USA,USA
14685,1.4331013887169044e+18,"Cambridge, MA","Cambridge, Massachusetts, United States of America"
14686,1.4331028982007808e+18,"Manchester, England","Manchester, England, United Kingdom"
14687,1.433103636465324e+18,Deep in a spreadsheet,"Deep Indiana, United States of America a spreadsheet"
14688,1.4331039463614136e+18,Australia,Australia
14689,1.4331040661760328e+18,twitterverse. ,twitterverse. 
14690,1.43310423480807e+18,"Gjøvik, Norway","Gjøvik, Norway"
14691,1.4331080324063068e+18,Earth,
14692,1.4331085506210488e+18,"Helsinki, Finland","Helsinki, Finland"
14693,1.4331108094089093e+18,w yorks england,"w yorks England, United Kingdom"
14694,1.4331110416306872e+18,Canada,Canada
14695,1.4331121086826004e+18,nJ,"New Jersey, United States of America"
14696,1.4331125885654508e+18,Canada,Canada
14697,1.4331127080613192e+18,"Minnesota City, MN","Minnesota, United States of America City, Minnesota, United States of America"
14698,1.433112827745735e+18,"Cardiff, Wales","Cardiff, Wales"
14699,1.433115179273818e+18,floating in the mist,"floating Indiana, United States of America the mist"
14700,1.4331156483606856e+18,UK,"England, United Kingdom"
14701,1.4331159619226706e+18,"San Francisco, CA","San Francisco, California, United States of America"
14702,1.4331160613359163e+18,SF Bay Area,SF Bay Area
14703,1.433116362587705e+18,"New York, USA","New York, USA"
14704,1.433116448289923e+18,New Jersey ,New Jersey 
14705,1.4331172352335708e+18,United States,United States
14706,1.433122450410201e+18,"Florida, USA","Florida, United States of America, USA"
14707,1.433122454201897e+18,United Kingdom,"England, United Kingdom"
14708,1.4331243060081254e+18,"St. Ricahrds, Pretany","São Tomé & Príncipe. Ricahrds, Pretany"
14709,1.4331256739172434e+18,"Colorado, USA","Colorado, USA"
14710,1.433126598992085e+18,"Rotterdam, Nederland","Rotterdam, Nederland"
14711,1.4331288978145649e+18,Arizona,"Arizona, United States of America"
14712,1.4331291566283366e+18,"Wrong side of London, UK","Wrong side of London, England, United Kingdom, England, United Kingdom"
14713,1.433130957834539e+18,"Emilia Romagna, Italia","Emilia Romagna, Rome, Italy"
14714,1.4331324139584307e+18,Denver,Denver
14715,1.43313603984196e+18,Oslo,Oslo
14716,1.433138011915567e+18,US,United States
14717,1.4331394761177948e+18,Groningen,Groningen
14718,1.4331397670095954e+18, England," England, United Kingdom"
14719,1.4331420648422564e+18,"Leatherhead, UK","Leatherhead, England, United Kingdom"
14720,1.4331420826596598e+18,Wales,Wales
14721,1.4331432246049546e+18,"N Ireland, coleraine area","N Ireland, coleraine area"
14722,1.4331432543508972e+18,"California, USA","California, United States of America, USA"
14723,1.4331433437358408e+18,Ex-Brooklynite,Ex-Brooklynite
14724,1.4331434776934728e+18,"Göteborg, Sweden","Göteborg, Sweden"
14725,1.4331492090338222e+18,"Toronto ↔️ Hamilton, ON Canada","Toronto ↔️ Hamilton, ON Canada"
14726,1.4331492566811156e+18,"Dallas, TX","Dallas, Texas, United States of America"
14727,1.4331512004557087e+18,"Manchester, England","Manchester, England, United Kingdom"
14728,1.4331525513613394e+18,"Espoo, Suomi","Espoo, Suomi"
14729,1.4331527968498074e+18,"Glasgow, Scotland","Glasgow, Scotland"
14730,1.4331548825009562e+18,United Kingdom,"England, United Kingdom"
14731,1.4331551156623892e+18,Earth,
14732,1.433156425774211e+18,UK,"England, United Kingdom"
14733,1.4331568052454195e+18,"Greenwich, London","Greenwich, London, England, United Kingdom"
14734,1.4331570388429865e+18,UK,"England, United Kingdom"
14735,1.433158557973758e+18,alice | she/her | 24 | white,alice |  | 24 | white
14736,1.4331586327288996e+18,Washington State,Washington State
14737,1.4331586355977953e+18,Bethlehem,Bethlehem
14738,1.4331587863200563e+18,No worse place out of hell,Norway worse place out of 
14739,1.4331588103912243e+18,"High Wycombe, England & Balham","High Wycombe, England, United Kingdom & Balham"
14740,1.4331589189145887e+18,Suomi,Suomi
14741,1.4331591134800527e+18,Ontario -Halton and Toronto ,Ontario -Halton and Toronto 
14742,1.4331591444968284e+18,"Poznań, Polska","Poznań, Polska"
14743,1.4331621707333714e+18,"London, UK","London, England, United Kingdom, England, United Kingdom"
14744,1.433164332897026e+18,"Minnesota, USA","Minnesota, United States of America, USA"
14745,1.433164558835798e+18,"England, United Kingdom","England, United Kingdom, England, United Kingdom"
14746,1.4331660577374986e+18,Germany,Germany
14747,1.4331663661362094e+18,"Alexandra Palace, North London","Alexandra Palace, North London, England, United Kingdom"
14748,1.433168136988156e+18,LONDON,"London, England, United Kingdom"
14749,1.4331697290621215e+18,A country run by 2nd rate ppl,A country run Belarus 2nd rate ppl
14750,1.43316997242402e+18,North London,"North London, England, United Kingdom"
14751,1.4331717522013594e+18,"A Lorry Park, Kent","A Lorry Park, Kent"
14752,1.433175299907375e+18,"Milano, Lombardia, Italia","Milano, Lombardia, Rome, Italy"
14753,1.4331758137850102e+18,Mumbai,Mumbai
14754,1.4331760613161452e+18,greatest state in the nation.,"greatest state Indiana, United States of America the nation."
14755,1.4331771766695772e+18,Oslo,Oslo
14756,1.4331772785449738e+18,"Central Coast, CA","Central Coast, California, United States of America"
14757,1.4331790766137915e+18,"**spam acc** mute,unfollow idc","**spam acc** mute,unfollow idc"
14758,1.4331809588287324e+18,UK,"England, United Kingdom"
14759,1.4331809700232806e+18,Crystal Tokyo,Crystal Tokyo
14760,1.4331829754501284e+18,"Tacoma, WA","Tacoma, Washington, United States of America"
14761,1.4331835320762122e+18,I take things littorally,I take things littorally
14762,1.433184649107415e+18,"Boston, MA","Boston, Massachusetts, United States of America"
14763,1.433184944285786e+18,"Athens, Greece","Athens, Greece"
14764,1.433184991786246e+18,At home,
14765,1.4331871106857083e+18,"Brooklyn, NY (originally CLE)","Brooklyn, New York, United States of America (originally CLE)"
14766,1.4331887447696548e+18,"On Gweagal Land, Australia ","On Gweagal Land, Australia "
14767,1.4331926245722808e+18,Wherever you think, you think
14768,1.4331955910566912e+18,"Boston, MA","Boston, Massachusetts, United States of America"
14769,1.4331990623045714e+18,"South East, England","South East, England, United Kingdom"
14770,1.433201012442116e+18,"Wiltshire, UK","Wiltshire, England, United Kingdom"
14771,1.4332026882468864e+18,"Houston, TX","Houston, Texas, United States of America"
14772,1.4332044963903693e+18,Canada,Canada
14773,1.4332050294779576e+18,"London, England","London, England, United Kingdom, England, United Kingdom"
14774,1.4332052510462648e+18,United Kingdom,"England, United Kingdom"
14775,1.433205270218371e+18,Australia,Australia
14776,1.4332070154768097e+18,Southampton University,Southampton University
14777,1.433207155549741e+18,Southampton University,Southampton University
14778,1.4332082463455355e+18,Southampton University,Southampton University
14779,1.4332122665901834e+18,Southampton University,Southampton University
14780,1.4332123827681567e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
14781,1.4332137168379372e+18,Devon!,Devon!
14782,1.4332156278046966e+18,UK,"England, United Kingdom"
14783,1.4332156557136404e+18,DC metro area,"District of Columbia, United States of America metro area"
14784,1.4332159164818637e+18,"London, England","London, England, United Kingdom, England, United Kingdom"
14785,1.4332181720989125e+18,"Willoughby, British Columbia","Willoughby, British Columbia"
14786,1.4332193662298767e+18,Sydney,Sydney
14787,1.4332194237587374e+18,San Francisco,San Francisco
14788,1.4332219542160794e+18,"Scotland, United Kingdom","Scotland, England, United Kingdom"
14789,1.4332220714930094e+18,"Ensenada, Baja California","Ensenada, Baja California, United States of America"
14790,1.4332221442220603e+18,Japan,Japan
14791,1.4332222122873487e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
14792,1.4332223471173837e+18,"Brisbane/Queensland, Australia","Brisbane/Queensland Autralia, Australia"
14793,1.4332240445689897e+18,Numbulwarrrr,Numbulwarrrr
14794,1.433224083127214e+18,occupied ohlone territory,occupied ohlone territory
14795,1.4332272363252165e+18,Global Wanderer,Global Wanderer
14796,1.433227756314284e+18,Portland,Portland
14797,1.433227811972604e+18,United States,United States
14798,1.4332296414734213e+18,Brisbane,Brisbane
14799,1.4332296507555635e+18,South Australia,South Australia
14800,1.4332310372707942e+18,"Brooklyn, New York","Brooklyn, New York"
14801,1.4332365123599974e+18,Flyover State,Flyover State
14802,1.433236610368168e+18,Jakarta,Jakarta
14803,1.4332369687967908e+18,"Beaver, UT","Beaver, Utah, United States of America"
14804,1.4332372831093678e+18,🇺🇸,🇺🇸
14805,1.433239094004355e+18,Indonesia,Indonesia
14806,1.4332425449770555e+18,"Sydney, Australia","Sydney, Australia"
14807,1.433243774906425e+18,"Nairobi, Kenya","Nairobi, Kenya"
14808,1.4332457844016128e+18,Adelaide,Adelaide
14809,1.4333137512692695e+18,"Scotland, United Kingdom","Scotland, England, United Kingdom"
14810,1.433315152103764e+18,Currently Korea,Currently Korea
14811,1.433315458057339e+18,"Melbourne, Victoria","Melbourne, Victoria"
14812,1.4333155200366223e+18,UK,"England, United Kingdom"
14813,1.4333157257923502e+18,Sydney,Sydney
14814,1.43331836697079e+18,Wiltshire,Wiltshire
14815,1.4333203050287022e+18,"Herne Hill, London, England","Herne Hill, London, England, United Kingdom, England, United Kingdom"
14816,1.4333222262548603e+18,"Edinburgh, UK","Edinburgh, England, United Kingdom"
14817,1.433323302009856e+18,Mad World,Mad 
14818,1.4333254629866332e+18,"Bath, England","Bath, England, United Kingdom"
14819,1.433325475942785e+18,Plague Island,Plague Island
14820,1.4333272111851643e+18,"West Bromwich, England","West Bromwich, England, United Kingdom"
14821,1.43332855432704e+18,Scotland,Scotland
14822,1.4333409598618624e+18,Los Angeles ,Los Angeles 
14823,1.4333434165874033e+18,London,"London, England, United Kingdom"
14824,1.433350963574739e+18,"London, England","London, England, United Kingdom, England, United Kingdom"
14825,1.4333510070445793e+18,Glasgow,Glasgow
14826,1.4333558541751624e+18,#Vacinada 😁,#Vacinada 😁
14827,1.4333559118090772e+18,"Poznań, Polska","Poznań, Polska"
14828,1.4333635652687667e+18,"Melbourne, Victoria","Melbourne, Victoria"
14829,1.4333635662839685e+18,#AvettNation,#AvettNation
14830,1.433366019003781e+18,"Edinburgh, Scotland","Edinburgh, Scotland"
14831,1.4333661776239698e+18,"Northwich, England","Northwich, England, United Kingdom"
14832,1.433366262873215e+18,Toronto,Toronto
14833,1.4333679790481777e+18,brighton,brighton
14834,1.4333684963862856e+18,"England, United Kingdom","England, United Kingdom, England, United Kingdom"
14835,1.433369307371692e+18,London,"London, England, United Kingdom"
14836,1.43336951617681e+18,PetriDish formerly known as UK,"PetriDish formerly known American Samoa England, United Kingdom"
14837,1.433371154585211e+18,"London, England","London, England, United Kingdom, England, United Kingdom"
14838,1.43337145151667e+18,"Bristol, England","Bristol, England, United Kingdom"
14839,1.433371470886064e+18,"Cotswolds, United Kingdom","Cotswolds, England, United Kingdom"
14840,1.433373065174401e+18,victoria,victoria
14841,1.4333734435300475e+18,Liverpool,Liverpool
14842,1.4333735067969823e+18,"England, United Kingdom","England, United Kingdom, England, United Kingdom"
14843,1.4333743732017848e+18,england,"England, United Kingdom"
14844,1.4333748338411684e+18,"Glasgow, Scotland","Glasgow, Scotland"
14845,1.4333749388498125e+18,Geraardsbergen,Geraardsbergen
14846,1.4333749416431616e+18,"Pittsburgh, PA","Pittsburgh, Pennsylvania, United States of America"
14847,1.433375136888066e+18,",west yorkshire",",west yorkshire"
14848,1.4333761603946578e+18,"Bristol, England","Bristol, England, United Kingdom"
14849,1.4333763350748447e+18,"Camberwell, London","Camberwell, London, England, United Kingdom"
14850,1.4333763822817362e+18,netherlands | she/her | 20,netherlands |  | 20
14851,1.433378216165716e+18,Ireland,Ireland
14852,1.4333782983657144e+18,London,"London, England, United Kingdom"
14853,1.4333783372846735e+18,Land of Oz,Land of Oz
14854,1.4333784121361777e+18,Nederland,Nederland
14855,1.4333800259071713e+18,"Reading, Berks, England","Reading, Berks, England, United Kingdom"
14856,1.4333801524996588e+18,"England, United Kingdom","England, United Kingdom, England, United Kingdom"
14857,1.433381015402201e+18,Central Scotland UK.,"Central Scotland England, United Kingdom."
14858,1.433381242897158e+18,"New York, NY","New York, New York, United States of America"
14859,1.433381557138559e+18,ORCID: 0000-0001-7869-9462,ORCID: 0000-0001-7869-9462
14860,1.4333817394355405e+18,"Oxford via WA, 🇦🇺. He/Him. ","Oxford via Washington, United States of America, 🇦🇺. . "
14861,1.4333827198331372e+18,United Kingdom,"England, United Kingdom"
14862,1.4333828319971533e+18,Minnesota ,"Minnesota, United States of America "
14863,1.4333833680543007e+18,"Gulag, Melbourne","Gulag, Melbourne"
14864,1.4333842294847816e+18,"Madison, VA","Madison, Virginia, United States of America"
14865,1.4333846811609293e+18,"Chicago, IL","Chicago, Illinois, United States of America"
14866,1.4333847920248873e+18,"Nottingham, England","Nottingham, England, United Kingdom"
14867,1.4333848581228503e+18,"Tilburg, Nederland","Tilburg, Nederland"
14868,1.4333872637282304e+18,"Oxford, England","Oxford, England, United Kingdom"
14869,1.4333872804341473e+18,Thanet,Thanet
14870,1.433387341620695e+18,"Newcastle Upon Tyne, England","Newcastle Upon Tyne, England, United Kingdom"
14871,1.4333874146938593e+18,"Sheffield, England","Sheffield, England, United Kingdom"
14872,1.4333875666659082e+18,US,United States
14873,1.4333875762626355e+18,"Bordeaux, France","Bordeaux, France"
14874,1.433387583153721e+18,Southern California,"Southern California, United States of America"
14875,1.4333877254372598e+18,"Philadelphia, PA","Philadelphia, Pennsylvania, United States of America"
14876,1.4333877561729638e+18,"Queens, NY - Worldwide","Queens, New York, United States of America - "
14877,1.4333877732521615e+18,Tesla,Tesla
14878,1.433388818846163e+18,Canada,Canada
14879,1.433389326545662e+18,"Cambridge, MA","Cambridge, Massachusetts, United States of America"
14880,1.4333910194799288e+18,"Garswood, England","Garswood, England, United Kingdom"
